"";"";"";"";"";"";"";"";"Distance moved";"Distance moved";"Movement";"Movement";"Movement";"Movement";"Movement";"Movement";"Movement";"Movement";"Movement";"Movement";"Rotation";"Rotation";"Rotation";"Rotation 2";"Rotation 3";"Velocity";
"Trial   112";"Arena 1";"814";"SALLOW";"WT control, no infection";"12/3/15";"";"Post Injection 2";0.0019507;5864.44;591.391;0.033366;899.066;1.87149;0.142593;308.642;0.4004;899.967;0.976715;0.107313;18;138.972;886.42;8;6;6.7651;
"Trial   112";"Arena 2";"818";"SALLOW";"A2A-Cre with infection";"12/3/15";"";"Post Injection 2";0.00407277;8429.11;740.774;0.033366;898.765;3.03596;0.246892;159.259;7.17384;898.098;0.655388;0.083832;27;83.6837;795.329;17;21;9.42016;
"Trial   113";"Arena 1";"814";"SALLOW";"WT control, no infection";"12/3/15";"";"Post Injection 3";0.00171551;4513.71;578.345;1.26793;899.6;1.73157;0.182651;321.688;0.033366;899.266;0.963139;0.0839748;7;28.5953;887.955;14;2;5.58276;
"Trial   113";"Arena 2";"818";"SALLOW";"A2A-Cre with infection";"12/3/15";"";"Post Injection 3";0.00236245;7270.67;753.453;0.433767;899.933;2.57151;0.195422;146.58;0.033366;899.366;0.500273;0.0327789;21;146.446;878.212;16;10;8.34426;
"Trial   114";"Arena 1";"814";"SALLOW";"WT control, no infection";"12/3/15";"";"Post Injection 4";0.00184325;5227.73;586.72;0.066733;900.033;1.50441;0.0992755;313.313;0.033366;895.762;0.803367;0.0481289;16;44.8782;847.347;8;4;5.84761;
"Trial   114";"Arena 2";"818";"SALLOW";"A2A-Cre with infection";"12/3/15";"";"Post Injection 4";0.0040712;7025.93;684.284;0.066733;892.826;2.25094;0.163054;215.716;0.767434;892.459;0.711933;0.0716411;17;59.2926;899.867;19;10;7.80803;
"Trial   115";"Arena 1";"814";"SALLOW";"WT control, no infection";"12/3/15";"";"Post Injection 5";0.00142625;4138.18;493.794;0.033366;899.566;1.27595;0.075968;406.24;0.333667;898.365;1.05243;0.0960323;7;255.389;861.028;8;3;4.65039;
"Trial   115";"Arena 2";"818";"SALLOW";"A2A-Cre with infection";"12/3/15";"";"Post Injection 5";0.00233821;7099.86;696.897;0.033366;897.097;2.36236;0.160881;203.136;2.36903;896.997;0.69094;0.108593;23;58.1582;886.053;9;6;8.06637;
"Trial   116";"Arena 1";"813";"SALLOW";"A2A-Cre with infection";"12/3/15";"";"Baseline";0.00216064;7446.82;747.347;0.033366;898.899;2.51632;0.162392;152.686;9.04237;898.765;0.515831;0.0279621;11;31.9653;782.649;26;6;8.27394;
"Trial   116";"Arena 2";"816";"SALLOW";"WT control, no infection";"12/3/15";"";"Baseline";0.00237818;8021.2;770.938;0.066733;899.099;2.86594;0.210866;129.096;0.033366;898.198;0.47991;0.0348561;26;62.5292;871.905;17;17;9.19329;
"Trial   117";"Arena 1";"813";"SALLOW";"A2A-Cre with infection";"12/3/15";"";"Post Injection 1";0.00207128;6349.39;672.105;1.16783;898.232;1.85664;0.108076;227.928;0.033366;899.132;0.627901;0.0509104;7;35.9693;680.113;21;4;7.05462;
"Trial   117";"Arena 2";"816";"SALLOW";"WT control, no infection";"12/3/15";"";"Post Injection 1";0.00285496;5152.75;669.836;0.033366;894.661;1.64984;0.113666;230.197;3.87054;894.561;0.568387;0.0406332;13;12.646;838.772;11;7;5.79772;
"Trial   118";"Arena 1";"813";"SALLOW";"A2A-Cre with infection";"12/3/15";"";"Post Injection 2";0.00210835;5884.16;651.385;0.033366;897.497;1.64908;0.0937215;248.649;0.467133;899.933;0.62949;0.0382656;4;84.8182;479.379;18;4;6.55009;
"Trial   118";"Arena 2";"816";"SALLOW";"WT control, no infection";"12/3/15";"";"Post Injection 2";0.00341628;6486.35;683.116;0.033366;891.625;2.13474;0.169451;216.917;2.33567;891.558;0.67999;0.0556398;17;17.0504;845.579;11;18;7.57377;
"Trial   119";"Arena 1";"813";"SALLOW";"A2A-Cre with infection";"12/3/15";"";"Post Injection 3";0.00165155;4817.13;606.573;1.53487;897.03;1.52789;0.0907061;293.46;0.033366;898.565;0.737337;0.0494059;12;206.54;849.816;16;6;5.35296;
"Trial   119";"Arena 2";"816";"SALLOW";"WT control, no infection";"12/3/15";"";"Post Injection 3";0.00879067;7023.64;633;0.033366;895.028;1.6746;0.100962;267.034;1.56823;894.895;0.708312;0.0732802;23;21.6216;886.253;12;13;7.80433;
"Trial   120";"Arena 1";"813";"SALLOW";"A2A-Cre with infection";"12/3/15";"";"Post Injection 4";0.00211749;6729.07;694.428;0.033366;897.497;2.00123;0.122786;205.606;1.1011;897.898;0.592523;0.0417033;14;12.9463;895.963;18;9;7.47896;
"Trial   120";"Arena 2";"816";"SALLOW";"WT control, no infection";"12/3/15";"";"Post Injection 4";0.00219727;6525.32;712.412;0.033366;900;2.10151;0.151312;187.621;5.8058;899.032;0.555092;0.0339069;11;140.274;857.224;10;11;7.4509;
"Trial   121";"Arena 1";"813";"SALLOW";"A2A-Cre with infection";"12/3/15";"";"Post Injection 5";0.00157124;4335.46;597.231;0.033366;897.431;1.51198;0.0866474;302.803;0.266933;897.798;0.766589;0.0986593;6;314.114;812.813;16;2;4.81736;
"Trial   121";"Arena 2";"816";"SALLOW";"WT control, no infection";"12/3/15";"";"Post Injection 5";0.00192395;5077.02;608.242;0.133466;894.061;1.54376;0.113277;291.792;0.033366;900;0.738713;0.0602741;21;34.6346;869.97;8;7;5.75615;
"Trial   122";"Arena 1";"813";"CTZLOW";"A2A-Cre with infection";"12/7/15";"";"Baseline";0.0026644;9109.17;793.694;0.066733;894.995;3.54328;0.311462;106.34;0.033366;894.928;0.474731;0.0374671;12;156.857;845.679;27;12;10.1209;
"Trial   122";"Arena 2";"816";"CTZLOW";"WT control, no infection";"12/7/15";"";"Baseline";0.0151304;13380.4;807.875;0.033366;897.831;4.5902;0.475354;92.1588;0.6006;897.364;0.526622;0.0578484;28;35.1685;803.904;37;25;15.145;
"Trial   123";"Arena 1";"813";"CTZLOW";"A2A-Cre with infection";"12/7/15";"";"Post Injection 1";0.000457581;1690.54;249.55;0.033366;896.563;0.67264;0.0509833;650.484;2.5025;895.529;1.75806;0.383413;1;787.354;787.354;1;0;1.87831;
"Trial   123";"Arena 2";"816";"CTZLOW";"WT control, no infection";"12/7/15";"";"Post Injection 1";0.00126393;4181.43;767.935;0.033366;898.465;2.51782;0.237772;132.099;9.37604;898.332;0.434535;0.0622517;8;157.958;894.895;5;11;4.64879;
"Trial   124";"Arena 1";"813";"CTZLOW";"A2A-Cre with infection";"12/7/15";"";"Post Injection 2";0.00167942;5522.31;681.181;1.63497;898.966;2.2782;0.204879;218.852;0.033366;896.196;0.731947;0.0584239;3;127.895;583.35;16;5;6.13567;
"Trial   124";"Arena 2";"816";"CTZLOW";"WT control, no infection";"12/7/15";"";"Post Injection 2";0.00201529;6366.56;765.999;0.133466;872.339;3.01575;0.309411;134.034;0.033366;871.939;0.527693;0.0525503;9;11.2779;759.293;15;11;7.10795;
"Trial   125";"Arena 1";"813";"CTZLOW";"A2A-Cre with infection";"12/7/15";"";"Post Injection 3";0.00201341;6471.28;766.133;0.033366;899.333;2.84808;0.263422;133.901;10.4438;898.498;0.499629;0.0514713;6;421.355;872.773;22;2;7.36255;
"Trial   125";"Arena 2";"816";"CTZLOW";"WT control, no infection";"12/7/15";"";"Post Injection 3";0.0131077;8708.9;707.774;0.033366;899.433;2.19806;0.246343;192.259;19.6196;899.199;0.598937;0.045554;22;63.7304;873.04;16;15;9.69201;
"Trial   126";"Arena 1";"813";"CTZLOW";"A2A-Cre with infection";"12/7/15";"";"Post Injection 4";0.00155778;4863.43;697.197;0.1001;898.899;1.76954;0.119858;202.769;0.433767;898.699;0.515953;0.0332825;4;28.9623;528.161;19;5;5.40361;
"Trial   126";"Arena 2";"816";"CTZLOW";"WT control, no infection";"12/7/15";"";"Post Injection 4";0.0116241;8488.62;721.655;0.033366;897.965;2.51448;0.278644;178.378;8.57524;897.731;0.623701;0.0453462;16;11.7784;856.89;16;15;9.45493;
"Trial   127";"Arena 1";"813";"CTZLOW";"A2A-Cre with infection";"12/7/15";"";"Post Injection 5";0.00125283;3538.89;569.236;0.066733;894.795;1.18838;0.0958269;330.797;0.033366;894.661;0.6906;0.0382236;1;260.928;260.928;11;3;3.93196;
"Trial   127";"Arena 2";"816";"CTZLOW";"WT control, no infection";"12/7/15";"";"Post Injection 5";0.00429106;4909.61;707.674;1.66833;890.023;2.21841;0.205542;192.359;0.033366;889.823;0.603006;0.0600181;10;14.8148;695.729;8;8;5.45836;
"Trial   128";"Arena 1";"814";"CTZLOW";"WT control, no infection";"12/7/15";"";"Baseline";0.00240611;8494.46;837.07;0.033366;893.393;5.0124;0.501906;62.963;12.012;892.626;0.379295;0.0283383;17;212.246;889.189;14;5;9.80281;
"Trial   128";"Arena 2";"818";"CTZLOW";"A2A-Cre with infection";"12/7/15";"";"Baseline";0.011263;14414.6;857.724;0.033366;894.561;8.49232;1.01944;42.309;18.7521;894.094;0.42309;0.0666607;42;62.696;847.781;50;25;16.0156;
"Trial   129";"Arena 1";"814";"CTZLOW";"WT control, no infection";"12/7/15";"";"Post Injection 1";0.00194972;7109.62;779.179;0.033366;899.399;3.15457;0.307672;120.821;2.03537;898.966;0.491142;0.0400711;16;57.691;741.341;13;12;8.01548;
"Trial   129";"Arena 2";"818";"CTZLOW";"A2A-Cre with infection";"12/7/15";"";"Post Injection 1";0.00225778;7882.06;780.581;0.033366;898.031;4.04446;0.502963;119.419;0.5005;897.764;0.621976;0.122528;10;158.492;893.727;20;15;8.75785;
"Trial   130";"Arena 1";"814";"CTZLOW";"WT control, no infection";"12/7/15";"";"Post Injection 2";0.00182932;6070.55;739.039;0.033366;899.099;2.78883;0.263849;160.994;2.03537;898.599;0.609827;0.0535757;10;50.6506;896.163;10;7;6.87557;
"Trial   130";"Arena 2";"818";"CTZLOW";"A2A-Cre with infection";"12/7/15";"";"Post Injection 2";0.00686721;10256.5;830.631;0.033366;890.457;4.82925;0.631938;69.4027;2.6026;889.89;0.405864;0.0432481;33;75.5422;876.944;29;20;11.3956;
"Trial   131";"Arena 1";"814";"CTZLOW";"WT control, no infection";"12/7/15";"";"Post Injection 3";0.00186855;5959.39;689.223;0.033366;898.432;3.00971;0.32471;210.811;1.46813;899.833;0.920571;0.180745;11;14.2142;878.011;13;3;6.6213;
"Trial   131";"Arena 2";"818";"CTZLOW";"A2A-Cre with infection";"12/7/15";"";"Post Injection 3";0.0190874;17117.6;809.176;0.033366;851.885;6.13012;0.913713;90.8575;10.7441;851.485;0.693569;0.101089;47;13.5135;875.042;56;28;19.3269;
"Trial   132";"Arena 1";"814";"CTZLOW";"WT control, no infection";"12/7/15";"";"Post Injection 4";0.00199005;6256.75;684.518;0.033366;881.748;2.38508;0.288467;215.516;1.8018;899.967;0.750925;0.0679467;12;57.2239;879.213;14;7;7.03067;
"Trial   132";"Arena 2";"818";"CTZLOW";"A2A-Cre with infection";"12/7/15";"";"Post Injection 4";0.0120594;13015.4;862.963;0.066733;894.494;8.54419;1.35915;37.037;5.40541;894.428;0.37037;0.0345799;34;40.7741;897.965;40;36;14.5315;
"Trial   133";"Arena 1";"814";"CTZLOW";"WT control, no infection";"12/7/15";"";"Post Injection 5";0.00162875;4803.88;632.866;0.033366;894.928;2.0818;0.21414;267.167;7.50751;894.795;0.88174;0.096349;13;65.966;872.84;5;2;5.42227;
"Trial   133";"Arena 2";"818";"CTZLOW";"A2A-Cre with infection";"12/7/15";"";"Post Injection 5";0.0231023;19457;776.91;0.033366;890.29;2.93174;0.334912;123.123;16.2162;890.123;0.466375;0.0358174;40;22.6894;873.307;67;43;21.6181;
"Trial   135";"Arena 1";"813";"SALLOW";"A2A-Cre with infection";"12/11/15";"";"Baseline";0.00260728;8164.76;774.241;0.1001;892.993;3.02438;0.23626;125.792;0.033366;892.793;0.491377;0.0390624;12;11.2779;826.226;18;9;9.32289;
"Trial   135";"Arena 2";"816";"SALLOW";"WT control, no infection";"12/11/15";"";"Baseline";0.00204969;6462.37;702.703;0.033366;897.664;2.53683;0.198233;197.331;6.40641;897.598;0.714966;0.0881744;17;77.3774;891.258;6;9;7.19348;
"Trial   136";"Arena 1";"813";"SALLOW";"A2A-Cre with infection";"12/11/15";"";"Post Injection 1";0.00159276;4967;626.159;0.033366;899.6;1.78393;0.133825;273.874;3.83717;899.099;0.782497;0.0490642;8;9.07574;643.877;18;6;5.52975;
"Trial   136";"Arena 2";"816";"SALLOW";"WT control, no infection";"12/11/15";"";"Post Injection 1";0.00212683;6937.88;801.735;0.033366;887.054;3.98873;0.662971;98.2983;33.1331;886.62;0.491492;0.0430002;22;18.1849;864.865;10;24;7.86;
"Trial   137";"Arena 1";"813";"SALLOW";"A2A-Cre with infection";"12/11/15";"";"Post Injection 2";0.00181566;5790.98;718.886;0.033366;899.766;2.11437;0.185403;181.148;8.10811;899.7;0.534359;0.0371947;7;105.439;635.002;20;7;6.45788;
"Trial   137";"Arena 2";"816";"SALLOW";"WT control, no infection";"12/11/15";"";"Post Injection 2";0.00156067;4627.8;637.104;0.033366;899.399;2.06182;0.210056;262.93;4.87154;898.365;0.853668;0.0922285;11;12.7461;881.148;10;5;5.14314;
"Trial   138";"Arena 1";"813";"SALLOW";"A2A-Cre with infection";"12/11/15";"";"Post Injection 3";0.0017085;5181.31;689.423;0.1001;889.323;1.77686;0.103609;210.577;0.066733;888.255;0.542725;0.0306349;4;117.017;765.465;20;2;5.81391;
"Trial   138";"Arena 2";"816";"SALLOW";"WT control, no infection";"12/11/15";"";"Post Injection 3";0.00177555;5285.2;683.25;0.033366;898.165;2.00956;0.172804;216.783;0.1001;900;0.637598;0.0438795;17;172.005;853.353;8;11;6.0434;
"Trial   139";"Arena 1";"813";"SALLOW";"A2A-Cre with infection";"12/11/15";"";"Post Injection 4";0.00129276;4120.72;643.377;1.6016;898.465;1.80218;0.143224;256.657;0.033366;898.398;0.718926;0.0577923;4;176.21;577.811;11;4;4.6524;
"Trial   139";"Arena 2";"816";"SALLOW";"WT control, no infection";"12/11/15";"";"Post Injection 4";0.0018915;5646.54;732.065;0.1001;898.966;2.38458;0.224794;167.968;0.033366;898.732;0.547127;0.0459593;21;177.911;899.199;13;13;6.3811;
"Trial   140";"Arena 1";"813";"SALLOW";"A2A-Cre with infection";"12/11/15";"";"Post Injection 5";0.00127328;4164.57;636.537;0.033366;899.7;1.58342;0.0977283;263.497;0.333667;898.899;0.657099;0.0462777;4;213.514;554.922;12;0;4.63693;
"Trial   140";"Arena 2";"816";"SALLOW";"WT control, no infection";"12/11/15";"";"Post Injection 5";0.00740888;6084.29;693.393;0.033366;897.531;2.20125;0.1586;206.64;0.333667;898.198;0.656;0.0611378;16;19.653;883.15;18;8;6.86518;
"Trial   141";"Arena 1";"814";"SALLOW";"WT control, no infection";"12/11/15";"";"Baseline";0.00222773;7643.35;823.023;0.033366;898.265;3.86396;0.337956;77.0103;8.77544;898.165;0.363256;0.0259333;10;35.2352;845.179;28;7;8.87804;
"Trial   141";"Arena 2";"818";"SALLOW";"A2A-Cre with infection";"12/11/15";"";"Baseline";0.0677455;112017;868.435;0.066733;861.428;9.0462;1.51766;31.5649;14.648;899.099;0.328801;0.0318543;395;29.7965;897.331;512;64;124.459;
"Trial   142";"Arena 1";"814";"SALLOW";"WT control, no infection";"12/11/15";"";"Post Injection 1";0.00240629;7589.07;839.439;0.033366;899.6;5.02658;0.704543;60.5939;14.7481;899.399;0.365024;0.0267191;11;29.2292;896.063;21;13;8.5799;
"Trial   142";"Arena 2";"818";"SALLOW";"A2A-Cre with infection";"12/11/15";"";"Post Injection 1";0.00274246;9431.23;811.812;0.066733;896.063;4.27269;0.39586;88.1882;0.166833;895.896;0.466604;0.0505849;22;13.5469;836.904;18;15;10.6042;
"Trial   143";"Arena 1";"814";"SALLOW";"WT control, no infection";"12/11/15";"";"Post Injection 2";0.00261107;6246.83;802.903;12.3123;895.829;3.86011;0.476799;97.1305;0.033366;895.696;0.466973;0.0645805;16;33.9006;874.508;33;6;7.44167;
"Trial   143";"Arena 2";"818";"SALLOW";"A2A-Cre with infection";"12/11/15";"";"Post Injection 2";0.00237521;6961.42;779.513;0.066733;899.499;2.68798;0.23275;120.487;0.433767;899.366;0.416911;0.0272841;17;52.5859;738.805;16;10;8.00498;
"Trial   144";"Arena 1";"814";"SALLOW";"WT control, no infection";"12/11/15";"";"Post Injection 3";0.00242316;6616.95;787.187;0.5005;887.621;2.84183;0.317069;112.846;0.033366;887.287;0.407387;0.025211;14;52.5859;794.161;17;7;7.53658;
"Trial   144";"Arena 2";"818";"SALLOW";"A2A-Cre with infection";"12/11/15";"";"Post Injection 3";0.00220507;6284.98;766.366;0.1001;899.499;2.84895;0.292255;133.667;0.033366;899.299;0.496903;0.0366192;12;27.0938;728.662;19;12;7.28782;
"Trial   145";"Arena 1";"814";"SALLOW";"WT control, no infection";"12/11/15";"";"Post Injection 4";0.00235969;6811.17;791.191;0.033366;898.866;3.39567;0.43038;108.842;1.66833;899.132;0.467134;0.0380296;14;20.3203;774.775;21;11;7.81152;
"Trial   145";"Arena 2";"818";"SALLOW";"A2A-Cre with infection";"12/11/15";"";"Post Injection 4";0.00169422;4659.97;672.539;0.667334;899.933;1.93815;0.207678;227.494;0.033366;899.633;0.655603;0.0522312;15;258.559;873.44;9;6;5.35668;
"Trial   146";"Arena 1";"814";"SALLOW";"WT control, no infection";"12/11/15";"";"Post Injection 5";0.00191814;5677.79;810.043;0.033366;898.866;3.25319;0.367095;89.99;7.77444;898.632;0.362863;0.0239543;11;87.8212;665.933;15;5;6.57179;
"Trial   146";"Arena 2";"818";"SALLOW";"A2A-Cre with infection";"12/11/15";"";"Post Injection 5";0.00221138;6565.02;823.79;0.033366;895.863;3.99898;0.473723;76.2429;1.73507;895.762;0.371917;0.0398256;23;89.9566;889.623;16;5;7.85475;
